Number,CityTownofLastResidence,DestinationCityTown,Province,ShipName,Port,Arrival,lat,lng
30092,TERMINI IMERESE,PITTSBURG PA,Palermo,KAISER WILHELM II,GENOA,8/16/1900,40.4406248,-79.9958864
30093,PALERMO,LOUISVILLE,Palermo,GOTTARDO,PALERMO,11/27/1885,38.2526647,-85.7584557
30094,CACCAMO,CHICAGO,Palermo,TROJAN PRINCE,GENOA,05/19/1899,41.8781136,-87.6297982
30095,PALERMO,USA,Palermo,BIRMANIA,NAPLES & PALERMO,11/04/1890,37.09024,-95.712891
30096,POGGIOREALE,USA,Trapani,HINDOUSTAN,MARSEILLES & NAPLES,09/23/1887,37.09024,-95.712891
30097,SCIACCA,NEW YORK,Agrigento,LETIMBRO,NAPLES,06/04/1888,40.7127753,-74.0059728
30098,PALERMO,DETROIT,Palermo,ELYSIA,NAPLES,04/01/1893,42.331427,-83.0457538
30099,VICARI,NEW YORK,Palermo,VICTORIA,NAPLES,08/13/1892,40.7127753,-74.0059728
30100,PALERMO,LOUISVILLE,Palermo,GOTTARDO,PALERMO,11/27/1885,38.2526647,-85.7584557
30101,TRABIA,CHICAGO-IL,Palermo,KAISER WILHELM II,GENOA,04/30/1899,41.8781136,-87.6297982
30102,PALERMO,PITTSBURG,Palermo,ELYSIA,NAPLES,04/01/1893,40.4406248,-79.9958864
30103,TERMINI IMERESE,CHICAGO,Palermo,EMS,GENOA,03/31/1899,41.8781136,-87.6297982
30104,CACCAMO,CHICAGO,Palermo,TROJAN PRINCE,GENOA,05/19/1899,41.8781136,-87.6297982
30105,TERRASINI,CHICAGO,Palermo,TROJAN PRINCE,NAPLES,03/11/1899,41.8781136,-87.6297982
30106,CERDA,CHICAGO IL,Palermo,CHATEAU YQUEM,NAPLES,4/28/1900,41.8781136,-87.6297982
30107,CACCAMO,NEW YORK,Palermo,LETIMBRO,PALERMO,05/23/1889,40.7127753,-74.0059728
30109,CACCAMO,CHICAGO,Palermo,TROJAN PRINCE,GENOA,05/19/1899,41.8781136,-87.6297982
30110,TRABIA,CHICAGO,Palermo,EMS,GENOA,09/06/1899,41.8781136,-87.6297982
30111,CACCAMO,CHICAGO,Palermo,TROJAN PRINCE,GENOA,05/19/1899,41.8781136,-87.6297982
30112,PALERMO,CHICAGO,Palermo,BIRMANIA,NAPLES & PALERMO,06/29/1891,41.8781136,-87.6297982
30113,CACCAMO,NEW ORLEANS,Palermo,TROJAN PRINCE,GENOA,01/07/1899,29.9510658,-90.0715323
30114,CACCAMO,NEW YORK,Palermo,OREGON,NAPLES,06/24/1897,40.7127753,-74.0059728
30115,PALERMO,INDIANAPOLIS,Palermo,VINCENZO FLORIO,NAPLES,12/20/1900,39.768403,-86.158068
30116,PALERMO,PITTSBURG,Palermo,ALSATIA,NAPLES,06/04/1888,40.4406248,-79.9958864
30117,PALERMO,USA,Palermo,UTOPIA,NAPLES & PALERMO,04/09/1890,37.09024,-95.712891
30118,PALERMO,PITTSBURG,Palermo,ALSATIA,NAPLES,06/04/1888,40.4406248,-79.9958864
30119,PALERMO,PITTSBURG,Palermo,ALSATIA,NAPLES,06/04/1888,40.4406248,-79.9958864
30120,PALERMO,PITTSBURG,Palermo,ALSATIA,NAPLES,06/04/1888,40.4406248,-79.9958864
30121,PALERMO,PITTSBURG,Palermo,ELYSIA,NAPLES,12/19/1892,40.4406248,-79.9958864
30122,BAGHERIA,CHICAGO IL,Palermo,PATRIA,NAPLES,4/4/1900,41.8781136,-87.6297982
30123,PALERMO,NEW YORK,Palermo,ARCHIMEDE,NAPLES,10/09/1899,40.7127753,-74.0059728
30124,COLLESANO,NEW YORK,Palermo,STURA,NAPLES,05/09/1892,40.7127753,-74.0059728
30125,CACCAMO,BROOKLYN NY,Palermo,NEUSTRIA,NAPLES,2/17/1900,40.6781784,-73.9441579
30126,PALERMO,CHICAGO,Palermo,SAN GIORGIO,NAPLES,04/20/1893,41.8781136,-87.6297982
30127,CALTAVUTURO,NEW YORK,Palermo,VINCENZO FLORIO,NAPLES,10/29/1900,40.7127753,-74.0059728
30128,SIRACUSA,NEW-ORLEANS,Siracusa,SPARTAN PRINCE,GENOA,07/23/1898,29.9510658,-90.0715323
30129,CACCAMO,NEW YORK,Palermo,NEUSTRIA,NAPLES,6/11/1900,40.7127753,-74.0059728
30130,ISNELLO,BOSTON,Palermo,SAALE,GENOA,05/18/1899,42.3600825,-71.0588801
30131,CALTAVUTURO,NEW YORK,Palermo,ALSATIA,NAPLES,01/04/1898,40.7127753,-74.0059728
30132,VALLEDOLMO,BUFFALO,Palermo,WERRA,GENOA,07/01/1897,42.8864468,-78.8783689
30133,VALLEDOLMO,BUFFALO,Palermo,WERRA,GENOA,07/01/1897,42.8864468,-78.8783689
30134,CALTAVUTURO,NEW YORK,Palermo,TROJAN PRINCE,GENOA,11/24/1899,40.7127753,-74.0059728
30135,VALLEDOLMO,BUFFALO,Palermo,WERRA,GENOA,07/01/1897,42.8864468,-78.8783689
30136,CACCAMO,NEW YORK,Palermo,CALIFORNIA,NAPLES,01/05/1893,40.7127753,-74.0059728
30137,VALLEDOLMO,NEW YORK,Palermo,NEUSTRIA,NAPLES,04/08/1893,40.7127753,-74.0059728
30138,PALERMO,USA,Palermo,UTOPIA,NAPLES & PALERMO,04/09/1890,37.09024,-95.712891
30139,PALERMO,USA,Palermo,UTOPIA,NAPLES & PALERMO,04/09/1890,37.09024,-95.712891
30140,CACCAMO,NEW YORK,Palermo,CALIFORNIA,NAPLES,01/05/1893,40.7127753,-74.0059728
30141,VALLEDOLMO,BUFFALO,Palermo,WERRA,GENOA,07/01/1897,42.8864468,-78.8783689
30142,PALERMO,USA,Palermo,UTOPIA,NAPLES & PALERMO,04/09/1890,37.09024,-95.712891
30143,VALLEDOLMO,NEW YORK,Palermo,NEUSTRIA,NAPLES,04/08/1893,40.7127753,-74.0059728
30144,MISILMERI,NEW YORK,Palermo,BURGUNDIA,MARSEILLES & NAPLES,12/04/1890,40.7127753,-74.0059728
30145,CAMPOFIORITO,NEW-ORLEANS,Palermo,SPARTAN PRINCE,UNKNOWN,09/24/1898,29.9510658,-90.0715323
30146,CORLEONE,NEW YORK,Palermo,VICTORIA,NAPLES,03/17/1899,40.7127753,-74.0059728
30147,CORLEONE,NEW YORK,Palermo,VICTORIA,NAPLES,03/17/1899,40.7127753,-74.0059728
30148,CORLEONE,NEW YORK,Palermo,VICTORIA,NAPLES,03/17/1899,40.7127753,-74.0059728
30149,BIVONA,NEW YORK,Agrigento,MANILLA,NAPLES,5/31/1900,40.7127753,-74.0059728
30150,VALLEDOLMO,BUFFALO,Palermo,LETIMBRO,PALERMO,09/12/1888,42.8864468,-78.8783689
30151,MESSINA,BOSTON MA,Messina,WERRA,GENOA & NAPLES,10/20/1900,42.3600825,-71.0588801
30152,CAMPOFIORITO,NEW YORK,Palermo,ARCHIMEDE,NAPLES,4/23/1900,40.7127753,-74.0059728
30153,BURGIO,NEW YORK,Agrigento,BIRMANIA,MEDITERRANEAN PORTS,09/30/1891,40.7127753,-74.0059728
30154,CAMPOFIORITO,NEW YORK,Palermo,LETIMBRO,PALERMO,05/23/1889,40.7127753,-74.0059728
30155,BURGIO,NEW YORK,Agrigento,BIRMANIA,MEDITERRANEAN PORTS,09/30/1891,40.7127753,-74.0059728
30156,SCIACCA,NEW YORK,Agrigento,PATRIA,MARSEILLES,06/17/1899,40.7127753,-74.0059728
30157,SCIACCA,NEW YORK,Agrigento,NEUSTRIA,NAPLES,6/11/1900,40.7127753,-74.0059728
30158,MENFI,BROOKLYN,Agrigento,TARTAR PRINCE,GENOA,01/27/1898,40.6781784,-73.9441579
30159,MENFI,BROOKLYN,Agrigento,TARTAR PRINCE,GENOA,01/27/1898,40.6781784,-73.9441579
30160,SCIACCA,NEW YORK,Agrigento,KAISER WILHELM II,GENOA,11/09/1897,40.7127753,-74.0059728
30161,MENFI,BROOKLYN,Agrigento,TARTAR PRINCE,GENOA,01/27/1898,40.6781784,-73.9441579
30162,SCIACCA,NEW YORK,Agrigento,ARCHIMEDE,NAPLES,11/28/1899,40.7127753,-74.0059728
30163,SCIACCA,NEW YORK,Agrigento,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
30164,SCIACCA,NEW YORK,Agrigento,ARCHIMEDE,NAPLES,10/09/1899,40.7127753,-74.0059728
30165,MENFI,NEW YORK,Agrigento,TARTAR PRINCE,GENOA,12/18/1898,40.7127753,-74.0059728
30166,SCIACCA,NEW YORK,Agrigento,SCOTIA,GIBRALTAR & NAPLES,07/20/1893,40.7127753,-74.0059728
30167,SCIACCA,NEW YORK,Agrigento,ARCHIMEDE,NAPLES,10/09/1899,40.7127753,-74.0059728
30168,SCIACCA,NEW YORK,Agrigento,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
30169,SCIACCA,NEW YORK,Agrigento,ENTELLA,NAPLES,04/07/1893,40.7127753,-74.0059728
30170,ISNELLO,NEW YORK,Palermo,HINDOUSTAN,NAPLES,12/14/1891,40.7127753,-74.0059728
30171,PALERMO,NEW YORK,Palermo,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
30172,MONREALE,NEW YORK,Palermo,NEUSTRIA,NAPLES,06/22/1896,40.7127753,-74.0059728
30173,MONREALE,NEW YORK,Palermo,NEUSTRIA,NAPLES,06/22/1896,40.7127753,-74.0059728
30174,MONREALE,NEW YORK,Palermo,NEUSTRIA,NAPLES,06/22/1896,40.7127753,-74.0059728
30175,MONREALE,NEW YORK,Palermo,NEUSTRIA,NAPLES,06/22/1896,40.7127753,-74.0059728
30176,MONREALE,NEW YORK,Palermo,NEUSTRIA,NAPLES,06/22/1896,40.7127753,-74.0059728
30177,PALERMO,NEW YORK,Palermo,ALESIA,NAPLES,09/24/1898,40.7127753,-74.0059728
30178,PALERMO,NEW YORK,Palermo,ALESIA,NAPLES,09/24/1898,40.7127753,-74.0059728
30179,PALERMO,NEW YORK,Palermo,ALESIA,NAPLES,09/24/1898,40.7127753,-74.0059728
30180,PALERMO,NEW YORK,Palermo,ALESIA,NAPLES,09/24/1898,40.7127753,-74.0059728
30181,PALERMO,NEW YORK,Palermo,ALESIA,NAPLES,09/24/1898,40.7127753,-74.0059728
30182,PALERMO,NEW YORK,Palermo,ALESIA,NAPLES,09/24/1898,40.7127753,-74.0059728
30183,MESSINA,PHILADELPHIA PA,Messina,KAISER WILHELM II,GENOA,8/16/1900,39.9525839,-75.1652215
30184,MESSINA,USA,Messina,NEUSTRIA,NAPLES,10/10/1896,37.09024,-95.712891
30185,MESSINA,USA,Messina,NEUSTRIA,NAPLES,10/10/1896,37.09024,-95.712891
30186,MESSINA,USA,Messina,NEUSTRIA,NAPLES,10/10/1896,37.09024,-95.712891
30187,PARTANNA,OMAHA,Trapani,ALLER,GENOA,5/2/1900,41.2565369,-95.9345034
30188,MESSINA,BOSTON-MA,Messina,VICTORIA,NAPLES,08/11/1897,42.3600825,-71.0588801
30189,SCIARA,NEW YORK,Palermo,TARTAR PRINCE,UNKNOWN,10/17/1898,40.7127753,-74.0059728
30190,MESSINA,NEW YORK,Messina,TARTAR PRINCE,GENOA,7/27/1900,40.7127753,-74.0059728
30191,MILAZZO,HAMMONTON,Messina,LETIMBRO,PALERMO,05/23/1889,39.6365056,-74.8023853
30192,CORLEONE,NEW YORK,Palermo,TARTAR PRINCE,GENOA,12/18/1898,40.7127753,-74.0059728
30193,ACI CATENA,NEW YORK,Catania,ARCHIMEDE,GENOA & NAPLES,11/19/1900,40.7127753,-74.0059728
30194,MESSINA,NEW YORK,Messina,SEMPIONE,NAPLES,08/31/1899,40.7127753,-74.0059728
30195,MESSINA,NEW YORK,Messina,WERRA,GENOA,04/22/1898,40.7127753,-74.0059728
30196,SPADAFORA,SYRACUSE,Messina,MARCO MINGHETTI,NAPLES,3/16/1900,43.0481221,-76.1474244
30197,CATANIA,ST.LOUIS,Catania,GERGOVIA,NAPLES,05/11/1894,38.6270025,-90.1994042
30198,CORLEONE,NEW YORK,Palermo,ARCHIMEDE,GENOA & NAPLES,11/19/1900,40.7127753,-74.0059728
30199,CORLEONE,NEW YORK,Palermo,ARCHIMEDE,GENOA & NAPLES,11/19/1900,40.7127753,-74.0059728
30200,BAUCINA,NEW YORK,Palermo,VICTORIA,NAPLES,05/29/1899,40.7127753,-74.0059728
30201,BAUCINA,NEW YORK,Palermo,VICTORIA,NAPLES,05/29/1899,40.7127753,-74.0059728
30202,PALERMO,NEW YORK,Palermo,OREGON,NAPLES,06/24/1897,40.7127753,-74.0059728
30203,SCIACCA,NEW YORK,Agrigento,AUGUSTA VICTORIA,GENOA,01/16/1899,40.7127753,-74.0059728
30204,SCIACCA,NEW YORK,Agrigento,AUGUSTA VICTORIA,GENOA,01/16/1899,40.7127753,-74.0059728
30205,SCIACCA,NEW YORK,Agrigento,AUGUSTA VICTORIA,GENOA,01/16/1899,40.7127753,-74.0059728
30206,SCIACCA,NEW YORK,Agrigento,AUGUSTA VICTORIA,GENOA,01/16/1899,40.7127753,-74.0059728
30207,BAGHERIA,CHICAGO IL,Palermo,VICTORIA,NAPLES,5/16/1900,41.8781136,-87.6297982
30208,SCIACCA,NEW YORK,Agrigento,SEMPIONE,NAPLES,7/9/1900,40.7127753,-74.0059728
30209,SAN GIUSEPPE JATO,BROOKLYN-NY,Palermo,NORMANNIA,GENOA,02/08/1898,40.6781784,-73.9441579
30210,LIPARI,NEW YORK,Messina,KAISER WILHELM II,GENOA,03/28/1899,40.7127753,-74.0059728
30211,VICARI,NEW-ORLEANS,Palermo,CALIFORNIA,UNKNOWN,10/03/1898,29.9510658,-90.0715323
30212,AUGUSTA,NEW-ORLEANS,Siracusa,TROJAN PRINCE,NAPLES,12/06/1897,29.9510658,-90.0715323
30213,TRABIA,KANSAS-CITY,Palermo,SAALE,GENOA,04/12/1899,39.0997265,-94.5785667
30214,MISILMERI,NEW YORK,Palermo,ALLER,GENOA,11/16/1898,40.7127753,-74.0059728
30215,MESSINA,BROOKLYN NY,Messina,ARCHIMEDE,NAPLES & PALERMO,6/26/1900,40.6781784,-73.9441579
30216,MESSINA,BROOKLYN NY,Messina,ARCHIMEDE,NAPLES & PALERMO,6/26/1900,40.6781784,-73.9441579
30217,MESSINA,BROOKLYN NY,Messina,ARCHIMEDE,NAPLES & PALERMO,6/26/1900,40.6781784,-73.9441579
30218,CIMINNA,NEW YORK,Palermo,PATRIA,NAPLES,10/06/1899,40.7127753,-74.0059728
30219,CIMINNA,NEW YORK,Palermo,PATRIA,NAPLES,10/06/1899,40.7127753,-74.0059728
30220,MENFI,NEW YORK,Agrigento,VINCENZO FLORIO,"GENOA, NAPLES & PALERMO",8/27/1900,40.7127753,-74.0059728
30221,CORLEONE,NEW YORK,Palermo,LETIMBRO,NAPLES,06/04/1888,40.7127753,-74.0059728
30222,GIULIANA,BROOKLYN,Palermo,TROJAN PRINCE,UNKNOWN,11/06/1898,40.6781784,-73.9441579
30223,BURGIO,NEW YORK,Agrigento,HESPERIA,NAPLES,12/06/1898,40.7127753,-74.0059728
30224,BAGHERIA,USA,Palermo,VICTORIA,NAPLES,10/18/1899,37.09024,-95.712891
30225,SANTA NINFA,BROOKLYN NY,Trapani,ARCHIMEDE,NAPLES & PALERMO,6/26/1900,40.6781784,-73.9441579
30226,MESSINA,PHILADELPHIA,Messina,ENTELLA,NAPLES,07/05/1893,39.9525839,-75.1652215
30227,MESSINA,PHILADELPHIA,Messina,ENTELLA,NAPLES,07/05/1893,39.9525839,-75.1652215
30228,MESSINA,PHILADELPHIA,Messina,ENTELLA,NAPLES,07/05/1893,39.9525839,-75.1652215
30229,MESSINA,NEW YORK,Messina,TARTAR PRINCE,GENOA,12/18/1898,40.7127753,-74.0059728
30230,MESSINA,NEW YORK,Messina,BIRMANIA,GIBRALTAR & NAPLES,08/18/1890,40.7127753,-74.0059728
30231,MESSINA,NEW YORK,Messina,KAISER WILHELM II,GENOA,07/03/1898,40.7127753,-74.0059728
30232,MESSINA,NEW YORK,Messina,BIRMANIA,GIBRALTAR & NAPLES,08/18/1890,40.7127753,-74.0059728
30233,MESSINA,NEW YORK,Messina,KAISER WILHELM II,GENOA,07/03/1898,40.7127753,-74.0059728
30234,MESSINA,NEW YORK,Messina,SPARTAN PRINCE,GENOA,05/16/1898,40.7127753,-74.0059728
30235,LIPARI,PHILADELPHIA,Messina,CHANDERNAGOR,NAPLES,04/17/1893,39.9525839,-75.1652215
30236,LIPARI,BROOKLYN-NY,Messina,VINCENZO FLORIO,NAPLES,6/9/1900,40.6781784,-73.9441579
30237,LIPARI,NEW YORK,Messina,WERRA,GENOA,4/13/1900,40.7127753,-74.0059728
30238,LIPARI,BROOKLYN NY,Messina,KAISER WILHELM II,GENOA & NAPLES,11/3/1900,40.6781784,-73.9441579
30239,MESSINA,NEW YORK,Messina,SPARTAN PRINCE,UNKNOWN,09/24/1898,40.7127753,-74.0059728
30240,LIPARI,BROOKLYN NY,Messina,KAISER WILHELM II,GENOA & NAPLES,11/3/1900,40.6781784,-73.9441579
30241,NASO,TAMPA FL,Messina,CHATEAU YQUEM,NAPLES,6/23/1900,27.950575,-82.4571776
30242,NASO,TAMPA FL,Messina,CHATEAU YQUEM,NAPLES,6/23/1900,27.950575,-82.4571776
30243,NASO,TAMPA FL,Messina,CHATEAU YQUEM,NAPLES,6/23/1900,27.950575,-82.4571776
30244,MESSINA,NEW YORK,Messina,KAISER WILHELM II,GENOA,07/03/1898,40.7127753,-74.0059728
30245,MESSINA,NEW YORK,Messina,ALSATIA,GIBRALTAR,09/10/1898,40.7127753,-74.0059728
30246,MESSINA,NEW YORK,Messina,ALSATIA,GIBRALTAR,09/10/1898,40.7127753,-74.0059728
30247,MESSINA,NEW YORK,Messina,ALSATIA,GIBRALTAR,09/10/1898,40.7127753,-74.0059728
30248,MESSINA,NEW YORK,Messina,ALSATIA,GIBRALTAR,09/10/1898,40.7127753,-74.0059728
30249,MESSINA,NEW YORK,Messina,ALSATIA,GIBRALTAR,09/10/1898,40.7127753,-74.0059728
30250,MESSINA,NEW YORK,Messina,ALESIA,MESSINA & NAPLES,04/25/1885,40.7127753,-74.0059728
30251,SAPONARA,NEW YORK,Messina,BRITANNIA,MARSEILLES & NAPLES,12/23/1889,40.7127753,-74.0059728
30252,BAGHERIA,UTICA,Palermo,CALIFORNIA,NAPLES,03/28/1899,43.100903,-75.232664
30253,MILAZZO,NEW YORK,Messina,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
30254,ALIMENA,NEW YORK,Palermo,KAISER WILHELM II,GENOA,11/03/1898,40.7127753,-74.0059728
30255,SAPONARA,S-FRANCISCO,Messina,KARAMANIA,NAPLES,08/14/1893,37.7749295,-122.4194155
30256,SAPONARA,CA,Messina,FURST BISMARCK,GENOA,3/12/1900,36.778261,-119.4179324
30257,CORLEONE,NEW YORK,Palermo,PALCEVERA,NAPLES,06/11/1891,40.7127753,-74.0059728
30258,CORLEONE,NEW YORK,Palermo,PALCEVERA,NAPLES,06/11/1891,40.7127753,-74.0059728
30259,SAPONARA,SAN FRANCISCO,Messina,TARTAR PRINCE,GENOA,05/09/1899,37.7749295,-122.4194155
30260,SAPONARA,S-FRANCISCO,Messina,KARAMANIA,NAPLES,08/14/1893,37.7749295,-122.4194155
30261,MESSINA,ELIZABETH-NJ,Messina,INIZIATIVA,NAPLES,02/05/1890,40.6639916,-74.2107006
30264,PARTANNA,NEW YORK,Trapani,SEMPIONE,NAPLES,1/8/1900,40.7127753,-74.0059728
30265,MESSINA,NEW YORK,Messina,TARTAR PRINCE,GENOA,3/26/1900,40.7127753,-74.0059728
30266,LIPARI,NEW YORK,Messina,ALESIA,NAPLES,04/13/1896,40.7127753,-74.0059728
30267,MESSINA,USA,Messina,SPARTAN PRINCE,GENOA,02/02/1899,37.09024,-95.712891
30268,MESSINA,USA,Messina,SPARTAN PRINCE,GENOA,02/02/1899,37.09024,-95.712891
30269,MESSINA,USA,Messina,SPARTAN PRINCE,GENOA,02/02/1899,37.09024,-95.712891
30271,MESSINA,ELIZABETH-NJ,Messina,INIZIATIVA,NAPLES,02/05/1890,40.6639916,-74.2107006
30272,PARTANNA,NEW YORK,Trapani,SEMPIONE,NAPLES,1/8/1900,40.7127753,-74.0059728
30273,TRABIA,PA,Palermo,KAISER WILHELM II,GENOA,5/25/1900,41.2033216,-77.1945247
30274,CERDA,NEW YORK,Palermo,SEMPIONE,NAPLES,08/31/1899,40.7127753,-74.0059728
30275,MESSINA,BROOKLYN,Messina,ALLER,GENOA,10/12/1898,40.6781784,-73.9441579
30276,TRABIA,CHICAGO IL,Palermo,WERRA,GENOA,3/8/1900,41.8781136,-87.6297982
30277,AGIRA,NEWARK,Enna,VINCENZO FLORIO,NAPLES,10/29/1900,40.735657,-74.1723667
30278,AGIRA,NEWARK,Enna,VINCENZO FLORIO,NAPLES,10/29/1900,40.735657,-74.1723667
30279,AGIRA,NEWARK,Enna,VINCENZO FLORIO,NAPLES,10/29/1900,40.735657,-74.1723667
30280,RIPOSTO,BROOKLN-N,Catania,SPARTAN PRINCE,GENOA,12/19/1899,40.6781784,-73.9441579
30281,TUSA,WESTERLEY RI,Messina,MANILLA,NAPLES,5/31/1900,41.3775987,-71.8272871
30282,TUSA,WESTERLEY RI,Messina,MANILLA,NAPLES,5/31/1900,41.3775987,-71.8272871
30283,RIPOSTO,NEW YORK,Catania,SPARTAN PRINCE,GENOA,05/16/1898,40.7127753,-74.0059728
30284,TUSA,LAURENCE-MA,Messina,VINCENZO FLORIO,NAPLES,6/9/1900,42.7070354,-71.1631137
30285,AGIRA,NEW ARK NJ,Enna,MARCO MINGHETTI,PALERMO,5/15/1900,40.735657,-74.1723667
30286,AGIRA,NEW ARK NJ,Enna,MARCO MINGHETTI,PALERMO,5/15/1900,40.735657,-74.1723667
30287,AGIRA,NEW YORK,Enna,VINCENZO FLORIO,NAPLES,10/29/1900,40.7127753,-74.0059728
30288,SIRACUSA,PHILADELPHIA-PA,Siracusa,PATRIA,NAPLES,05/14/1898,39.9525839,-75.1652215
30289,SCIACCA,NEW YORK,Agrigento,MANILLA,NAPLES,5/31/1900,40.7127753,-74.0059728
30290,SCIACCA,NEW YORK,Agrigento,BRITANNIA,NAPLES,09/20/1897,40.7127753,-74.0059728
30291,SCIACCA,NEW YORK,Agrigento,MANILLA,NAPLES,5/31/1900,40.7127753,-74.0059728
30292,CORLEONE,NEW YORK,Palermo,SCANDIA,NAPLES,02/21/1898,40.7127753,-74.0059728
30293,CERDA,USA,Palermo,SPARTAN PRINCE,GENOA,10/19/1899,37.09024,-95.712891
30294,SCIACCA,SAN-FRANCISCO,Agrigento,ALLER,UNKNOWN,09/07/1898,37.7749295,-122.4194155
30295,BISACQUINO,NEW YORK,Palermo,VICTORIA,NAPLES,08/11/1897,40.7127753,-74.0059728
30296,PALERMO,NEW YORK,Palermo,MANILLA,NAPLES,10/8/1900,40.7127753,-74.0059728
30297,BISACQUINO,NEW YORK,Palermo,VICTORIA,NAPLES,08/11/1897,40.7127753,-74.0059728
30298,SCIACCA,NEW-ORLEANS,Agrigento,CALIFORNIA,UNKNOWN,10/03/1898,29.9510658,-90.0715323
30299,BISACQUINO,NEW YORK,Palermo,VICTORIA,NAPLES,08/11/1897,40.7127753,-74.0059728
30300,BISACQUINO,NEW YORK,Palermo,VICTORIA,NAPLES,08/11/1897,40.7127753,-74.0059728
30301,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES & PALERMO,11/04/1890,40.7127753,-74.0059728
30302,PALERMO,NEW YORK,Palermo,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
30303,BISACQUINO,NEW YORK,Palermo,VICTORIA,NAPLES,08/11/1897,40.7127753,-74.0059728
30304,PALERMO,NEW YORK,Palermo,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
30305,PALERMO,BUFFALO,Palermo,SEMPIONE,NAPLES,7/9/1900,42.8864468,-78.8783689
30306,ROCCAMENA,NEW YORK,Palermo,SCANDIA,NAPLES,02/21/1898,40.7127753,-74.0059728
30307,PALERMO,NEW YORK,Palermo,ARCHIMEDE,NAPLES,8/6/1900,40.7127753,-74.0059728
30308,BISACQUINO,NEW YORK,Palermo,VICTORIA,NAPLES,08/11/1897,40.7127753,-74.0059728
30309,PALERMO,NEW YORK,Palermo,BOLIVIA,NAPLES,02/07/1898,40.7127753,-74.0059728
30310,PALERMO,GLOVERSVILLE,Palermo,TARTAR PRINCE,GENOA,06/29/1899,43.0528506,-74.3437467
30311,PALERMO,NEW YORK,Palermo,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
30312,PALERMO,USA,Palermo,ARCHIMEDE,PALERMO,05/03/1883,37.09024,-95.712891
30313,PALERMO,NEW YORK,Palermo,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
30314,ROCCAMENA,NEW-ORLEANS,Palermo,SCANDIA,NAPLES,02/21/1898,29.9510658,-90.0715323
30315,CALTABELLOTTA,S FRANCISCO CAL,Agrigento,KAISER WILHELM II,GENOA,1/25/1900,37.7749295,-122.4194155
30316,CALTABELLOTTA,S FRANCISCO CAL,Agrigento,KAISER WILHELM II,GENOA,1/25/1900,37.7749295,-122.4194155
30317,CALTABELLOTTA,S FRANCISCO CAL,Agrigento,KAISER WILHELM II,GENOA,1/25/1900,37.7749295,-122.4194155
30318,CERDA,NEW YORK,Palermo,KARAMANIA,NAPLES,12/17/1897,40.7127753,-74.0059728
30319,CERDA,NEW YORK,Palermo,KARAMANIA,NAPLES,12/17/1897,40.7127753,-74.0059728
30320,CALTABELLOTTA,NEW YORK,Agrigento,LETIMBRO,NAPLES,04/28/1894,40.7127753,-74.0059728
30321,MENFI,NEW YORK,Agrigento,ALESIA,UNKNOWN,12/04/1898,40.7127753,-74.0059728
30322,BISACQUINO,NEW YORK,Palermo,BURGUNDIA,NAPLES,10/2/1900,40.7127753,-74.0059728
30323,CALTABELLOTTA,NEW YORK,Agrigento,VINCENZO FLORIO,NAPLES,6/9/1900,40.7127753,-74.0059728
30324,CALTABELLOTTA,NEW YORK,Agrigento,VINCENZO FLORIO,NAPLES,6/9/1900,40.7127753,-74.0059728
30325,CASTELDACCIA,NEW YORK,Palermo,CALIFORNIA,NAPLES,04/02/1898,40.7127753,-74.0059728
30326,BISACQUINO,NEW YORK,Palermo,BURGUNDIA,NAPLES,10/2/1900,40.7127753,-74.0059728
30327,LERCARA FRIDDI,NEW YORK,Palermo,ARCHIMEDE,GENOA & NAPLES,11/19/1900,40.7127753,-74.0059728
30328,CALTABELLOTTA,NEW YORK,Agrigento,LETIMBRO,NAPLES,04/28/1894,40.7127753,-74.0059728
30329,CORLEONE,NEW-ORLEANS,Palermo,TROJAN PRINCE,UNKNOWN,09/06/1898,29.9510658,-90.0715323
30330,MENFI,NEW YORK,Agrigento,OREGON,GENOA & NAPLES,12/02/1896,40.7127753,-74.0059728
30331,BISACQUINO,NEW YORK,Palermo,BURGUNDIA,NAPLES,10/2/1900,40.7127753,-74.0059728
30332,CALTABELLOTTA,NEW YORK,Agrigento,LETIMBRO,NAPLES,04/28/1894,40.7127753,-74.0059728
30333,MENFI,BROOKLYN,Agrigento,TROJAN PRINCE,GENOA,07/03/1898,40.6781784,-73.9441579
30334,BISACQUINO,NEW YORK,Palermo,BURGUNDIA,NAPLES,10/2/1900,40.7127753,-74.0059728
30335,CORLEONE,NEW YORK,Palermo,VINCENZO FLORIO,NAPLES,6/9/1900,40.7127753,-74.0059728
30336,LERCARA FRIDDI,NEW ORLEANS LA,Palermo,TROJAN PRINCE,GENOA,04/24/1898,29.9510658,-90.0715323
30337,CASTELDACCIA,NEW YORK,Palermo,CALIFORNIA,NAPLES,04/02/1898,40.7127753,-74.0059728
