ManifestID,ShipName,Port,Arrival
81232,LA NORMANDIE,HAVRE,08/07/1888
81233,ZAANDAM,AMSTERDAM,08/11/1888
81234,LA BOURGOGNE,HAVRE,08/13/1888
81235,LA CHAMPAGNE,HAVRE,08/20/1888
81236,CHATEAU LAFITE,BORDEAUX,08/24/1888
81237,LA BRETAGNE,HAVRE,08/27/1888
81238,NEWPORT,"ASPINWALL, PANAMA",09/01/1888
81239,COLUMBIA,NAPLES,09/05/1888
81240,LA GASCOGNE,HAVRE,09/04/1888
81241,LA NORMANDIE,HAVRE,09/10/1888
81242,ROTTERDAM,ROTTERDAM,09/15/1888
81243,LA BOURGOGNE,HAVRE,09/17/1888
81244,WAESLAND,ANTWERP,09/21/1888
81245,ZAANDAM,AMSTERDAM,09/24/1888
81246,WIELAND,HAMBURG & HAVRE,09/21/1888
81247,LA CHAMPAGNE,HAVRE,09/24/1888
81248,BELGENLAND,ANTWERP,09/27/1888
81249,LA GASCOGNE,HAVRE,10/01/1888
81250,LA NORMANDIE,HAVRE,10/08/1888
81251,EDAM,ANTWERP,10/08/1888
81252,WESTERNLAND,ANTWERP,10/09/1888
81253,COLON,"ASPINWALL, PANAMA",10/13/1888
81254,LA BOURGOGNE,HAVRE,10/15/1888
81255,CALIFORNIA,MEDITERRANEAN PORTS,10/15/1888
81256,INIZIATIVA,PALERMO,10/15/1888
81257,BRITANNIA,MARSEILLES & NAPLES,10/17/1888
81258,NOORDLAND,ANTWERP,10/18/1888
81259,P. CALAND,AMSTERDAM,10/20/1888
81260,LA CHAMPAGNE,HAVRE,10/22/1888
81261,CHATEAU LAFITE,BORDEAUX,10/24/1888
81262,ROTTERDAM,ROTTERDAM,10/26/1888
81263,WAESLAND,ANTWERP,10/26/1888
81264,LA BRETAGNE,HAVRE,10/29/1888
81265,LA NORMANDIE,HAVRE,11/05/1888
81266,ZAANDAM,AMSTERDAM,11/05/1888
81267,NEUSTRIA,NAPLES,11/09/1888
81268,LA GASCOGNE,HAVRE,11/12/1888
81269,LA BOURGOGNE,HAVRE,11/19/1888
81270,LA CHAMPAGNE,HAVRE,11/26/1888
81271,LA BRETAGNE,HAVRE,12/03/1888
81272,BOLIVIA,NAPLES,12/03/1888
81273,AMSTERDAM,ROTTERDAM,12/04/1888
81274,LA NORMANDIE,HAVRE,12/11/1888
81275,ALESIA,MARSEILLES,12/12/1888
81276,LA BOURGOGNE,HAVRE,12/17/1888
81277,AUSTRALIA,GIBRALTAR & NAPLES,12/21/1888
81278,CHATEAU LAFITE,BORDEAUX,12/22/1888
81279,LA CHAMPAGNE,HAVRE,12/24/1888
81280,MORAVIA,HAMBURG & HAVRE,12/25/1888
81281,VEENDAM,ROTTERDAM,12/31/1888
81282,LA BRETAGNE,HAVRE,12/31/1888
81283,BURGUNDIA,NAPLES,01/03/1889
81284,LA NORMANDIE,HAVRE,01/07/1889
81285,FLAXMAN,RIO DE JANEIRO,01/11/1889
81286,LA GASCOGNE,HAVRE,01/14/1889
81287,ANGLIA,NAPLES,01/16/1889
81289,LA CHAMPAGNE,HAVRE,01/21/1889
81290,AMSTERDAM,ROTTERDAM,01/21/1889
81291,INIZIATIVA,PALERMO,01/22/1889
81292,CALIFORNIA,PALERMO,01/28/1889
81293,LA BRETAGNE,HAVRE,01/28/1889
81294,BELGENLAND,ANTWERP,02/01/1889
81295,LA NORMANDIE,HAVRE,02/05/1889
81296,MORAVIA,HAMBURG & HAVRE,02/06/1889
81297,CHATEAU LAFITE,BORDEAUX,02/07/1889
81298,VEENDAM,ROTTERDAM,02/09/1889
81299,LA GASCOGNE,HAVRE,02/11/1889
81300,BRITANNIA,NAPLES,02/09/1889
81301,UTOPIA,NAPLES,02/15/1889
81302,HABANA,HAVANA,02/19/1889
81303,LA CHAMPAGNE,HAVRE,02/19/1889
81304,GELLERT,HAMBURG & HAVRE,02/25/1889
81305,LA BRETAGNE,HAVRE,02/25/1889
81306,POLARIA,HAMBURG,02/25/1889
81307,WAESLAND,ANTWERP,03/01/1889
81308,AMSTERDAM,ROTTERDAM,03/01/1889
81309,LA BOURGOGNE,HAVRE,03/04/1889
81310,VICTORIA,NAPLES & TRIESTE,03/04/1889
81311,ZEELAND,ANTWERP,03/08/1889
81312,ARCHIMEDES,PALERMO,03/08/1882
81313,P. CALAND,AMSTERDAM,03/09/1889
81314,LA GASCOGNE,HAVRE,03/11/1889
81315,LA CHAMPAGNE,HAVRE,03/18/1889
81316,BOLIVIA,PALERMO,03/18/1889
81317,BELGENLAND,ANTWERP,03/21/1889
81318,PLATA,PALERMO,03/25/1889
81319,LA BRETAGNE,HAVRE,03/25/1889
81320,RHYNLAND,ANTWERP,03/28/1889
81321,CHATEAU LAFITE,BORDEAUX,03/30/1889
81322,LA BOURGOGNE,HAVRE,04/01/1889
81323,WESTERNLAND,ANTWERP,04/03/1889
81324,PHILADELPHIA,CURACAO,04/04/1889
81325,AUSTRALIA,GIBRALTAR & PALERMO,04/04/1889
81326,GELLERT,HAMBURG & HAVRE,04/06/1889
81327,LEERDAM,AMSTERDAM,04/06/1889
81328,LA GASCOGNE,HAVRE,04/08/1889
81329,BRITANNIA,NAPLES,04/11/1889
81330,WAESLAND,ANTWERP,04/14/1889
81332,LA CHAMPAGNE,HAVRE,04/15/1889
81333,INIZIATIVA,PALERMO,04/15/1889
81334,ALSATIA,NAPLES & PALERMO,04/18/1889
81335,SAALE,BREMEN & SOUTHAMPTON,04/20/1889
81336,LA BRETAGNE,HAVRE,04/22/1889
81337,PENNLAND,ANTWERP,04/25/1889
81338,ITALIA,NAPLES,04/26/1889
81339,RUGIA,HAMBURG & HAVRE,04/29/1889
81340,LA BOURGOGNE,HAVRE,04/29/1889
81341,VEENDAM,ROTTERDAM,05/02/1889
81342,ALESIA,NAPLES,05/02/1889
81343,BELGENLAND,ANTWERP,05/03/1889
81344,LA GASCOGNE,HAVRE,06/06/1889
81345,WIELAND,HAMBURG & HAVRE,05/06/1889
81346,LA NORMANDIE,HAVRE,05/13/1889
81347,BURGUNDIA,MARSEILLES & NAPLES,05/15/1889
81348,UTOPIA,"GIBRALTAR, NAPLES & PALERMO",05/17/1889
81349,RHYNLAND,ANTWERP,05/18/1889
81350,HABANA,HAVANA,05/20/1889
81351,LA CHAMPAGNE,HAVRE,05/20/1889
81352,LETIMBRO,PALERMO,05/23/1889
81353,VALENCIA,LA GUAIRA & PUERTO CABELLO,05/24/1889
81354,AMSTERDAM,ROTTERDAM,05/24/1889
81355,LA BOURGOGNE,HAVRE,05/27/1889
81356,NEUSTRIA,MARSEILLES & NAPLES,05/28/1889
81357,MENDEZ NUNEZ,HAVANA,05/29/1889
81358,PENNLAND,ANTWERP,06/01/1889
81359,RHAETIA,HAMBURG,06/01/1889
81360,CITY OF WASHINGTON,HAVANA & MEXICAN PORTS,06/03/1889
81361,LA GASCOGNE,HAVRE,06/03/1889
81362,ENTELLA,PALERMO,06/05/1889
81363,ELYSIA,NAPLES,06/06/1889
81364,VEENDAM,ROTTERDAM,06/06/1889
81365,BELGENLAND,ANTWERP,06/07/1889
81366,WIELAND,HAMBURG & HAVRE,06/08/1889
81367,AILSA,SAVANILLA,06/10/1889
81368,LA BRETAGNE,HAVRE,06/10/1889
81369,BRITANNIA,NAPLES,06/13/1889
81370,WESTERNLAND,ANTWERP,06/12/1889
81371,GELLERT,HAMBURG & HAVRE,06/15/1889
81372,PHILADELPHIA,LA GUAIRA & PUERTO CABELLO,06/17/1889
81373,LA NORMANDIE,HAVRE,06/17/1889
81374,TRINACRIA,NAPLES,06/17/1889
81375,INIZIATIVA,PALERMO,06/22/1889
81376,LA BOURGOGNE,HAVRE,06/24/1889
81377,BOLIVIA,NAPLES & TRIESTE,06/28/1889
81378,ALPS,LIVERPOOL,07/01/1889
81379,LA GASCOGNE,HAVRE,07/01/1889
81380,ALESIA,NAPLES,07/01/1889
81381,NEWPORT,"ASPINWALL, PANAMA",07/02/1889
81382,AMSTERDAM,AMSTERDAM,07/05/1889
81383,BELGRAVIA,NAPLES,07/05/1889
81384,RHAETIA,ST. THOMAS,07/08/1889
81385,LA BRETAGNE,HAVRE,07/08/1889
81386,ALVENA,COLOMBIA & COSTA RICA,07/15/1889
81387,ITALIA,"GIBRALTAR, NAPLES & PALERMO",07/15/1889
81388,LA CHAMPAGNE,HAVRE,07/15/1889
81389,WESTERNLAND,ANTWERP,07/18/1889
81390,PHILADELPHIA,LA GUAIRA & PUERTO CABELLO,07/19/1889
81391,WIELAND,HAMBURG & HAVRE,07/19/1889
81392,P. CALAND,AMSTERDAM,07/10/1889
81393,LA NORMANDIE,HAVRE,07/27/1889
81394,SANTIAGO,NASSAU,07/26/1889
81395,RHYNLAND,ANTWERP,07/26/1889
81396,PLATA,PALERMO,07/27/1889
81397,NEUSTRIA,MARSEILLES & NAPLES,07/29/1889
81398,AUSTRALIA,NAPLES & PALERMO,07/29/1889
81399,LA BOURGOGNE,HAVRE,07/29/1889
81400,EDAM,AMSTERDAM,08/05/1889
81401,LA BRETAGNE,HAVRE,08/05/1889
81402,CALIFORNIA,MEDITERRANEAN PORTS,08/06/1889
81403,CHATEAU LAFITE,BORDEAUX,08/08/1889
81404,LETIMBRO,PALERMO,08/10/1889
81405,LA CHAMPAGNE,HAVRE,08/12/1889
81406,BRITANNIA,MARSEILLES & NAPLES,08/13/1889
81407,AMSTERDAM,AMSTERDAM,08/17/1889
81408,LA NORMANDIE,HAVRE,08/20/1889
81409,VEENDAM,BOULOGNE & ROTTERDAM,08/22/1889
81410,LA GASCOGNE,HAVRE,08/26/1889
81411,SUEVIA,HAMBURG & HAVRE,08/26/1889
81412,RHYNLAND,ANTWERP,08/29/1889
81413,P. CALAND,AMSTERDAM,08/31/1889
81414,LA BRETAGNE,HAVRE,09/02/1889
81415,ADIRONDACK,SAVANILLA,09/03/1889
81416,ROTTERDAM,ROTTERDAM,09/05/1889
81417,LA CHAMPAGNE,HAVRE,09/09/1889
81418,ALVA,SAVANILLA,09/16/1889
81419,LA BOURGOGNE,HAVRE,09/16/1889
81420,AMSTERDAM,AMSTERDAM,09/16/1889
81421,OBDAM,BOULOGNE & ROTTERDAM,09/19/1889
81422,RUGIA,HAMBURG & HAVRE,09/21/1889
81423,LA GASCOGNE,HAVRE,09/23/1889
81424,AMSTERDAM,AMSTERDAM,09/27/1889
81425,LA BRETAGNE,HAVRE,09/29/1889
81426,ALENE,CARTAGENA,09/30/1889
81427,SUEVIA,HAMBURG & HAVRE,10/02/1889
81428,CHATEAU LAFITE,BORDEAUX,10/02/1889
81429,VEENDAM,BOULOGNE & ROTTERDAM,10/03/1889
81430,RHYNLAND,ANTWERP,10/03/1889
81431,WIELAND,HAMBURG & HAVRE,10/05/1889
81432,LA CHAMPAGNE,HAVRE,10/07/1889
81433,PLATA,PALERMO,10/09/1889
81434,LA BOURGOGNE,HAVRE,10/14/1889
81435,GELLERT,HAMBURG & HAVRE,10/14/1889
81436,P. CALAND,AMSTERDAM & BOLOGNE,10/14/1889
81437,AURANIA,LIVERPOOL & QUEENSTOWN,10/15/1889
81438,ELYSIA,NAPLES,10/16/1889
81439,ROTTERDAM,BOULOGNE & ROTTERDAM,10/19/1889
81440,PENNLAND,ANTWERP,10/19/1889
81441,LA GASCOGNE,HAVRE,10/21/1889
81442,BRITANNIA,MARSEILLES & NAPLES,10/24/1889
81443,EDAM,AMSTERDAM,10/28/1889
81444,LA BRETAGNE,HAVRE,10/28/1889
81445,RUGIA,HAMBURG,10/28/1889
81446,OBDAM,BOULOGNE & ROTTERDAM,10/31/1889
81447,RHAETIA,HAMBURG & HAVRE,11/02/1889
81448,BOLIVIA,NAPLES,11/04/1889
81449,LA CHAMPAGNE,HAVRE,11/04/1889
81450,INIZIATIVA,PALERMO,11/08/1889
81451,AMSTERDAM,AMSTERDAM,11/09/1889
81452,SAALE,BREMEN & SOUTHAMPTON,11/09/1889
81453,RHYNLAND,ANTWERP,11/09/1889
81454,ADIRONDACK,COLOMBIA & COSTA RICA,11/11/1889
81455,LA BOURGOGNE,HAVRE,11/11/1889
81456,VEENDAM,BOULOGNE & ROTTERDAM,11/14/1889
81457,NOORDLAND,ANTWERP,11/14/1889
81458,GELLERT,HAMBURG & HAVRE,11/16/1889
81459,LA GASCOGNE,HAVRE,11/18/1889
81460,ENTELLA,PALERMO,11/20/1889
81461,CALIFORNIA,"FIUME, GIBRALTAR, NAPLES & PALERMO",11/20/1889
81462,PENNLAND,ANTWERP,11/23/1889
81463,ALVO,COLOMBIA & COSTA RICA,11/25/1889
81464,LA BRETAGNE,HAVRE,11/25/1889
81465,P. CALAND,BOULOGNE,11/26/1889
81466,NEUSTRIA,NAPLES,11/26/1889
81467,ROTTERDAM,ROTTERDAM,11/30/1889
81468,LA CHAMPAGNE,HAVRE,12/02/1889
81469,ALASKA,LIVERPOOL,12/01/1889
81470,HISPANIA,NAPLES,12/05/1889
81471,WESTERNLAND,ANTWERP,12/05/1889
81472,LA NORMANDIE,HAVRE,12/09/1889
81473,EDAM,AMSTERDAM,12/10/1889
81474,OBDAM,BOULOGNE & ROTTERDAM,12/13/1889
81475,LA BOURGOGNE,HAVRE,12/16/1889
81476,RUSSIA,BOULOGNE & ROTTERDAM,12/17/1889
81477,LA GASCOGNE,HAVRE,12/23/1889
81478,AMSTERDAM,AMSTERDAM & BOLOGNE,12/25/1889
81479,VEENDAM,BOULOGNE & ROTTERDAM,12/28/1889
81480,ORINOCO,BERMUDA,12/28/1889
81481,VICTORIA,NAPLES,12/30/1889
81482,LA CHAMPAGNE,HAVRE,12/31/1889
81483,SACROBOSCO,PALERMO,01/03/1890
81484,AILSA,UNKNOWN,01/07/1890
81485,LA NORMANDIE,HAVRE,01/08/1890
81486,ALESIA,NAPLES,01/08/1890
81487,ROTTERDAM,ROTTERDAM,01/13/1890
81488,ELYSIA,NAPLES,01/14/1890
81489,P. CALAND,AMSTERDAM,01/14/1890
81490,LA BOURGOGNE,HAVRE,01/14/1890
81491,RUGIA,HAMBURG & HAVRE,01/15/1890
81492,CHATEAU LAFITE,BORDEAUX,01/14/1890
81493,LA GASCOGNE,HAVRE,01/22/1890
81494,RHAETIA,HAMBURG & HAVRE,01/25/1890
81495,LA CHAMPAGNE,HAVRE,01/28/1890
81496,RUSSIA,HAMBURG & HAVRE,01/28/1890
81497,NEUSTRIA,MARSEILLES & NAPLES,01/31/1890
81498,EDAM,AMSTERDAM,01/30/1890
81499,ANGLIA,NAPLES,02/01/1890
81500,INIZIATIVA,NAPLES,02/05/1890
81501,LA NORMANDIE,HAVRE,02/05/1890
81502,LA BRETAGNE,HAVRE,02/10/1890
81503,DANIA,HAMBURG & HAVRE,02/10/1890
81504,AMSTERDAM,AMSTERDAM,02/10/1890
81505,LA GASCOGNE,HAVRE,02/17/1890
81506,ENTELLA,PALERMO,02/19/1890
81507,BOHEMIA,HAMBURG & HAVRE,02/20/1890
81508,PENNLAND,ANTWERP,02/24/1890
81509,BOLIVIA,NAPLES & PALERMO,02/24/1890
81510,ROTTERDAM,BOULOGNE & ROTTERDAM,02/24/1890
81511,LA CHAMPAGNE,HAVRE,02/26/1890
81512,LA NORMANDIE,HAVRE,03/03/1890
81513,P. CALAND,BOULOGNE & ROTTERDAM,03/03/1890
81514,RHAETIA,HAMBURG & HAVRE,03/03/1890
81515,CHATEAU LAFITE,BORDEAUX,03/04/1890
81516,CALIFORNIA,NAPLES,03/05/1890
81518,WERKENDAM,BOULOGNE & ROTTERDAM,03/08/1890
81519,LA BRETAGNE,HAVRE,03/10/1890
81520,MORAVIA,HAMBURG & HAVRE,03/10/1890
81521,FRIESLAND,ANTWERP,03/12/1890
81522,OBDAM,ROTTERDAM,02/04/1890
81523,WESTERNLAND,ANTWERP,02/27/1890
81524,LETIMBRO,PALERMO,03/03/1890
81525,WAESLAND,ANTWERP,03/07/1890
81526,LA GASCOGNE,HAVRE,03/17/1890
81527,ITALIA,NAPLES,03/17/1890
81528,OBDAM,BOULOGNE & ROTTERDAM,03/18/1890
81529,SCANDIA,HAMBURG,03/18/1890
81530,LA CHAMPAGNE,HAVRE,03/26/1890
81531,AMSTERDAM,AMSTERDAM & BOLOGNE,03/27/1890
81532,VENEZUELA,UNKNOWN,03/28/1890
81533,ALEXANDRIA,NAPLES,03/28/1890
81534,DANIA,HAMBURG & HAVRE,03/31/1890
81535,BELGRAVIA,NAPLES,03/31/1890
81536,RHYNLAND,ANTWERP,03/31/1890
81537,MAASDAM,ROTTERDAM,03/31/1890
81538,GIAVA,PALERMO,03/29/1890
81539,LA NORMANDIE,HAVRE,04/01/1890
81540,WESTERNLAND,ANTWERP,04/04/1890
81541,CIUDAD CONDAL,HAVANA,04/04/1890
81542,LA BRETAGNE,HAVRE,04/07/1890
81543,ROTTERDAM,AMSTERDAM & BOLOGNE,04/07/1890
81544,UTOPIA,NAPLES & PALERMO,04/09/1890
81545,VICTORIA,NAPLES,04/10/1890
81546,WAESLAND,ANTWERP,04/11/1890
81547,STURA,PALERMO,04/11/1890
81548,LA GASCOGNE,HAVRE,04/14/1890
81549,SPAARNDAM,ROTTERDAM,04/12/1890
81550,ALVA,LONDON,04/14/1890
81551,GELLERT,HAMBURG & HAVRE,04/14/1890
81553,FRIESLAND,ANTWERP,04/16/1890
81554,INIZIATIVA,NAPLES,04/19/1890
81555,ORINOCO,BERMUDA,04/21/1890
81556,RHAETIA,HAMBURG & HAVRE,04/21/1890
81557,P. CALAND,AMSTERDAM & BOLOGNE,04/21/1890
81558,ELYSIA,NAPLES & TRIESTE,04/22/1890
81559,LA CHAMPAGNE,HAVRE,04/22/1890
81560,NOORDLAND,ANTWERP,04/24/1890
81561,WERKENDAM,ROTTERDAM,04/25/1890
81562,SCANDIA,HAMBURG & HAVRE,04/26/1890
81563,CHATEAU LAFITE,BORDEAUX,04/26/1890
81565,BRITANNIA,MARSEILLES & NAPLES,05/01/1890
81566,RHYNLAND,ANTWERP,05/02/1890
81567,VENEZUELA,CURACAO,05/02/1890
81568,LAHN,BREMEN & SOUTHAMPTON,05/03/1890
81569,NEWPORT,COLON,05/03/1890
81570,AMSTERDAM,BOULOGNE & ROTTERDAM,05/05/1890
81571,LA BRETAGNE,HAVRE,05/05/1890
81572,WIELAND,HAMBURG,05/05/1890
81573,AUSTRALIA,NAPLES,05/07/1890
81574,WESTERNLAND,ANTWERP,05/08/1890
81575,MAASDAM,BOULOGNE & ROTTERDAM,05/09/1890
81576,SERVIA,LIVERPOOL & QUEENSTOWN,05/12/1890
81577,RUGIA,HAMBURG & HAVRE,05/12/1890
81578,LA GASCOGNE,HAVRE,05/12/1890
81579,ACTIOS,COLOMBIA & COSTA RICA,05/12/1890
81580,ANGLIA,FIUME & NAPLES,05/13/1890
81581,LETIMBRO,NAPLES,05/13/1890
81582,ROTTERDAM,AMSTERDAM & BOLOGNE,05/16/1890
81583,LA CHAMPAGNE,HAVRE,05/20/1890
81584,LA NORMANDIE,HAVRE,05/26/1890
81585,CALEDONIA,NAPLES,05/26/1890
81586,BIRMANIA,NAPLES,05/27/1890
81587,NEUSTRIA,MARSEILLES & NAPLES,05/27/1890
81588,ASSYRIA,NAPLES,05/24/1890
81589,NOORDLAND,ANTWERP,05/29/1890
81590,WERKENDAM,AMSTERDAM,05/31/1890
81591,LA NORMANDIE,HAVRE,08/18/1890
81592,LA BOURGOGNE,HAVRE,08/25/1890
81593,MENDEZ NUNEZ,HAVANA,08/25/1890
81594,WIELAND,HAMBURG & HAVRE,08/23/1890
81595,WERKENDAM,AMSTERDAM & BOLOGNE,08/23/1890
81596,WESTERNLAND,ANTWERP,08/20/1890
81597,RHAETIA,HAMBURG & HAVRE,08/18/1890
81598,BIRMANIA,GIBRALTAR & NAPLES,08/18/1890
81599,SPAARNDAM,BOULOGNE & ROTTERDAM,08/14/1890
81600,ROTTERDAM,AMSTERDAM & BOLOGNE,08/11/1890
81601,SUEVIA,HAMBURG & HAVRE,08/11/1890
81602,LA CHAMPAGNE,HAVRE,08/11/1890
81603,NOORDLAND,ANTWERP,08/07/1890
81604,EIDER,BREMEN & SOUTHAMPTON,08/05/1890
81605,LA BRETAGNE,HAVRE,08/04/1890
81606,GELLERT,HAMBURG & HAVRE,08/02/1890
81607,ELYSIA,NAPLES,07/31/1890
81608,POLARIA,HAVRE & STETTIN,07/31/1890
81609,OBDAM,BOULOGNE & ROTTERDAM,07/31/1890
81610,FRIESLAND,ANTWERP,07/30/1890
81611,INIZIATIVA,NAPLES & PALERMO,07/30/1890
81612,LA BOURGOGNE,HAVRE,07/28/1890
81613,HAVANA,COLOMBIA & COSTA RICA,07/28/1890
81615,AMSTERDAM,AMSTERDAM & BOLOGNE,07/25/1890
81616,WAESLAND,ANTWERP,07/24/1890
81617,CITY OF PARA,COLON,07/24/1890
81618,NEUSTRIA,MARSEILLES & NAPLES,07/24/1890
81619,VEENDAM,ROTTERDAM,07/21/1890
81620,WIELAND,HAMBURG,06/06/1890
81621,CHATEAU LAFITE,BORDEAUX,11/05/1889
81622,LA BOURGOGNE,HAVRE,06/03/1890
81623,P. CALAND,BOULOGNE & ROTTERDAM,06/09/1890
81624,LA BRETAGNE,HAVRE,06/09/1890
81625,CALIFORNIA,GIBRALTAR & NAPLES,06/11/1890
81626,WESTERNLAND,ANTWERP,06/11/1890
81627,COLON,"ASPINWALL, PANAMA",06/13/1890
81628,AMSTERDAM,AMSTERDAM & BOLOGNE,06/14/1890
81629,BIELA,RIO DE JANEIRO,06/14/1890
81630,LA GASCOGNE,HAVRE,06/16/1890
81631,ALEXANDRIA,NAPLES,06/17/1890
81632,ALSATIA,NAPLES,06/19/1890
81633,CHATEAU LAFITE,BORDEAUX,06/23/1890
81634,LA NORMANDIE,HAVRE,06/23/1890
81635,FRIESLAND,ANTWERP,06/25/1890
81636,ITALIA,MEDITERRANEAN PORTS,06/27/1890
81637,BRITANNIA,MARSEILLES & NAPLES,06/30/1890
81638,LA BOURGOGNE,HAVRE,06/30/1890
81639,ORINOCO,BERMUDA,06/30/1890
81640,SPAARNDAM,BOULOGNE & ROTTERDAM,07/03/1890
81641,ALESIA,NAPLES,07/09/1890
81642,INDIA,CATANIA & NAPLES,07/10/1890
81643,STURA,NAPLES,07/12/1890
81644,WIELAND,HAMBURG & HAVRE,07/12/1890
81645,LA GASCOGNE,HAVRE,07/14/1890
81646,RHYNLAND,ANTWERP,07/14/1890
81647,WERKENDAM,AMSTERDAM & BOLOGNE,07/14/1890
81648,BELGRAVIA,"GIBRALTAR, NAPLES & PALERMO",07/16/1890
81649,WESTERNLAND,ANTWERP,07/16/1890
81650,WASHINGTON,NAPLES,07/18/1890
81651,SCANDIA,HAMBURG & HAVRE,07/19/1890
81652,ENTELLA,NAPLES & PALERMO,07/19/1890
81653,LA NORMANDIE,HAVRE,07/21/1890
81654,ELSIE,PALERMO,07/23/1890
81655,VIZCAYA,HAVANA,07/25/1890
81656,UMBRIA,LIVERPOOL,07/28/1890
81657,WAESLAND,ANTWERP,08/29/1890
81658,LUCY W.,CAPE TOWN,08/30/1890
81659,LA BRETAGNE,HAVRE,09/01/1890
81660,LETIMBRO,NAPLES,09/02/1890
81661,FRIESLAND,ANTWERP,09/03/1890
81662,LA CHAMPAGNE,HAVRE,09/08/1890
81663,AMSTERDAM,AMSTERDAM,09/08/1890
81664,ITALIA,HAVRE,09/09/1890
81665,OBDAM,ROTTERDAM,09/12/1890
81666,SUEVIA,HAMBURG & HAVRE,09/13/1890
81667,LA NORMANDIE,HAVRE,09/15/1890
81668,MAASDAM,BOULOGNE & ROTTERDAM,09/15/1890
81669,CALEDONIA,NAPLES,09/16/1890
81670,NEUSTRIA,MARSEILLES & NAPLES,09/17/1890
81671,ROTTERDAM,AMSTERDAM & BOLOGNE,09/20/1890
81672,RHAETIA,HAMBURG & HAVRE,09/22/1890
81673,LA BOURGOGNE,HAVRE,09/22/1890
81674,ANCHORIA,GLASGOW & MOVILLE,09/23/1890
81675,CALIFORNIA,GIBRALTAR & NAPLES,09/24/1890
81676,LA BRETAGNE,HAVRE,09/26/1890
81677,FINANCE,BRAZIL & WEST INDIES,09/29/1890
81678,SPAARNDAM,BOULOGNE & ROTTERDAM,09/29/1890
81679,STURA,NAPLES,09/30/1890
81680,BURGUNDIA,MARSEILLES & NAPLES,10/01/1890
81681,WAESLAND,ANTWERP,10/02/1890
81682,GOTHIA,CARTAGENA & SAVANILLA,10/06/1890
81683,ZAANDAM,BOULOGNE & ROTTERDAM,10/06/1890
81684,RUGIA,HAMBURG & HAVRE,10/06/1890
81685,WERKENDAM,AMSTERDAM & BOLOGNE,10/04/1890
81686,INIZIATIVA,NAPLES,10/06/1890
81687,LA CHAMPAGNE,HAVRE,10/06/1890
81688,AUSTRALIA,NAPLES,10/09/1890
81689,VEENDAM,BOULOGNE & ROTTERDAM,10/09/1890
81690,GELLERT,HAMBURG & HAVRE,10/11/1890
81691,AMSTERDAM,AMSTERDAM & BOLOGNE,10/18/1890
81692,LA GASCOGNE,HAVRE,10/13/1890
81693,SUEVIA,HAMBURG & HAVRE,10/20/1890
81694,LA BOURGOGNE,HAVRE,10/20/1890
81695,CHATEAU LAFITE,BORDEAUX,10/20/1890
81696,ALESIA,MARSEILLES & NAPLES,10/21/1890
81697,GIAVA,NAPLES,10/23/1890
81698,RHYNLAND,ANTWERP,10/23/1890
81699,LA BRETAGNE,HAVRE,10/27/1890
81700,RHAETIA,HAMBURG & HAVRE,10/27/1890
81701,OBDAM,BOULOGNE & ROTTERDAM,10/27/1890
81702,WESTERNLAND,ANTWERP,10/29/1890
81703,ROTTERDAM,AMSTERDAM,11/03/1890
81704,BELGRAVIA,"FIUME, NAPLES & TRIESTE",11/03/1890
81705,LA CHAMPAGNE,HAVRE,11/03/1890
81706,BIRMANIA,NAPLES & PALERMO,11/04/1890
81707,SPAARNDAM,ROTTERDAM,11/08/1890
81708,PENNLAND,ANTWERP,11/08/1890
81709,LA GASCOGNE,HAVRE,11/10/1890
81710,LETIMBRO,NAPLES,11/11/1890
81711,RUSSIA,HAMBURG & HAVRE,11/11/1890
81712,WERKENDAM,AMSTERDAM,11/17/1890
81713,NEUSTRIA,MARSEILLES & NAPLES,11/17/1890
81714,CHANDERNAGOR,NAPLES,11/18/1890
81715,LA NORMANDIE,HAVRE,11/19/1890
81716,VEENDAM,ROTTERDAM,11/20/1890
81717,VICTORIA,GIBRALTAR & NAPLES,11/21/1890
81718,RUGIA,HAMBURG & HAVRE,11/22/1890
81719,GELLERT,HAMBURG & HAVRE,11/24/1890
81720,LA BOURGOGNE,HAVRE,11/24/1890
81721,DEVONIA,"FIUME, GIBRALTAR, NAPLES & PALERMO",11/26/1890
81723,SUEVIA,HAMBURG & HAVRE,12/01/1890
81724,AMSTERDAM,GOTHENBURG,12/01/1890
81725,LA CHAMPAGNE,HAVRE,12/01/1890
81726,BURGUNDIA,MARSEILLES & NAPLES,12/04/1890
81727,WESTERNLAND,ANTWERP,12/04/1890
81728,RHAETIA,HAMBURG & HAVRE,12/08/1890
81729,LA GASCOGNE,HAVRE,12/08/1890
81730,OBDAM,BOULOGNE & ROTTERDAM,12/08/1890
81731,CHATEAU LAFITE,BORDEAUX,12/10/1890
81732,WAESLAND,ANTWERP,12/11/1890
81733,ROTTERDAM,AMSTERDAM,12/15/1890
81734,DANIA,HAMBURG & HAVRE,12/16/1890
81735,LA NORMANDIE,HAVRE,12/16/1890
81736,ALESIA,NAPLES,12/17/1890
81737,BELGENLAND,ANTWERP,12/19/1890
81738,STURA,NAPLES,12/19/1890
81739,WERKENDAM,AMSTERDAM & BOLOGNE,12/29/1890
81740,CALIFORNIA,GIBRALTAR & NAPLES,12/22/1890
81741,LA BOURGOGNE,HAVRE,12/22/1890
81742,RUSSIA,HAMBURG & HAVRE,12/23/1890
